,service_code,service_code_desc,add_date,resolution_date,service_due_date,service_order_date,priority,street_address,zipcode,ward
1320,S0261,Parking Enforcement,2023/03/21 12:55:28+00,2023/03/21 16:43:33+00,2023/03/22 12:55:28+00,2023/03/21 12:55:28+00,1,1350 NICHOLSON STREET NW,20011,4
1321,S0261,Parking Enforcement,2023/03/21 12:57:54+00,2023/03/21 13:36:13+00,2023/03/22 12:57:54+00,2023/03/21 12:57:54+00,1,1300 BLADENSBURG ROAD NE,20002,5
1322,S0261,Parking Enforcement,2023/03/21 12:59:01+00,2023/03/21 15:25:06+00,2023/03/22 12:59:01+00,2023/03/21 12:59:01+00,1,15TH STREET NW AND IRVING STREET NW,20009,1
1323,S0261,Parking Enforcement,2023/03/21 13:02:17+00,2023/03/21 13:09:52+00,2023/03/22 13:02:17+00,2023/03/21 13:02:17+00,1,1350 FAIRMONT STREET NW,20009,1
1324,S0261,Parking Enforcement,2023/03/21 13:02:44+00,2023/03/21 13:39:45+00,2023/03/22 13:02:44+00,2023/03/21 13:02:44+00,1,1001 3RD STREET SW,20024,6
1325,S0261,Parking Enforcement,2023/03/21 13:04:47+00,2023/03/21 17:06:32+00,2023/03/22 13:04:46+00,2023/03/21 13:04:47+00,1,1401 NEW YORK AVENUE NE,20002,5
1326,S0261,Parking Enforcement,2023/03/21 13:05:55+00,2023/03/21 14:03:07+00,2023/03/22 13:05:55+00,2023/03/21 13:05:55+00,1,3900 WISCONSIN AVENUE NW,20016,3
1327,S0261,Parking Enforcement,2023/03/21 13:08:39+00,2023/03/21 13:54:12+00,2023/03/22 13:08:39+00,2023/03/21 13:08:39+00,1,2226 WISCONSIN AVENUE NW,20007,3
1328,S0261,Parking Enforcement,2023/03/21 13:09:29+00,2023/03/21 14:24:27+00,2023/03/22 13:09:29+00,2023/03/21 13:09:29+00,1,14TH STREET NE AND AMES PLACE NE,20002,6
1329,S0261,Parking Enforcement,2023/03/21 13:11:56+00,2023/03/21 16:46:08+00,2023/03/22 13:11:56+00,2023/03/21 13:11:56+00,1,600 HAMILTON STREET NW,20011,4
1330,S0261,Parking Enforcement,2023/03/21 13:14:29+00,2023/03/21 14:18:52+00,2023/03/22 13:14:29+00,2023/03/21 13:14:29+00,1,1534 O STREET NW,20005,2
1331,S0261,Parking Enforcement,2023/03/21 13:14:32+00,2023/03/21 17:17:04+00,2023/03/22 13:14:31+00,2023/03/21 13:14:32+00,1,229 BATES STREET NW,20001,5
1332,S0261,Parking Enforcement,2023/03/21 13:17:14+00,2023/03/21 15:16:01+00,2023/03/22 13:17:14+00,2023/03/21 13:17:14+00,1,615 I STREET NW,20001,2
1333,S0261,Parking Enforcement,2023/03/21 13:18:35+00,2023/03/21 14:24:48+00,2023/03/22 13:18:35+00,2023/03/21 13:18:35+00,1,709 12TH STREET SE,20003,6
1334,S0261,Parking Enforcement,2023/03/21 13:19:52+00,2023/03/21 17:06:27+00,2023/03/22 13:19:52+00,2023/03/21 13:19:52+00,1,1352 TAYLOR STREET NW,20011,4
1335,S0261,Parking Enforcement,2023/03/21 13:20:27+00,2023/03/21 14:31:49+00,2023/03/22 13:20:27+00,2023/03/21 13:20:27+00,1,2000 - 2099 BLOCK OF 15TH STREET NW,20009,1
1336,S0261,Parking Enforcement,2023/03/21 13:22:23+00,2023/03/21 14:32:27+00,2023/03/22 13:22:23+00,2023/03/21 13:22:23+00,1,2100 - 2199 BLOCK OF 15TH STREET NW,20009,1
1337,S0261,Parking Enforcement,2023/03/21 13:22:32+00,2023/03/21 14:12:07+00,2023/03/22 13:22:32+00,2023/03/21 13:22:32+00,1,1776 I STREET NW,20006,2
1338,S0261,Parking Enforcement,2023/03/21 13:23:14+00,2023/03/21 15:32:27+00,2023/03/22 13:23:14+00,2023/03/21 13:23:14+00,1,5421 7TH STREET NW,20011,4
1339,S0261,Parking Enforcement,2023/03/21 13:24:11+00,2023/03/21 14:33:09+00,2023/03/22 13:24:11+00,2023/03/21 13:24:11+00,1,1500 - 1509 BLOCK OF V STREET NW,20009,1
1340,S0261,Parking Enforcement,2023/03/21 13:24:20+00,2023/03/21 14:06:20+00,2023/03/22 13:24:20+00,2023/03/21 13:24:20+00,1,7053 SPRING PLACE NW,20012,4
1341,S0261,Parking Enforcement,2023/03/21 13:26:02+00,2023/03/22 15:22:27+00,2023/03/22 13:26:02+00,2023/03/21 13:26:02+00,1,332 F STREET NE,20002,6
1342,S0261,Parking Enforcement,2023/03/21 13:26:14+00,2023/03/21 15:26:13+00,2023/03/22 13:26:14+00,2023/03/21 13:26:14+00,1,2000 - 2099 BLOCK OF VERMONT AVENUE NW,20001,1
1343,S0261,Parking Enforcement,2023/03/21 13:27:57+00,2023/03/21 17:30:30+00,2023/03/22 13:27:57+00,2023/03/21 13:27:57+00,1,3546 WARDER STREET NW,20010,1
1344,S0261,Parking Enforcement,2023/03/21 13:30:59+00,2023/03/21 17:03:14+00,2023/03/22 13:30:59+00,2023/03/21 13:30:59+00,1,4335 16TH STREET NW,20011,4
1345,S0261,Parking Enforcement,2023/03/21 13:31:04+00,2023/03/21 15:40:28+00,2023/03/22 13:31:04+00,2023/03/21 13:31:04+00,1,2300 - 2399 BLOCK OF 16TH STREET NW,20009,1
1346,S0261,Parking Enforcement,2023/03/21 13:31:15+00,2023/03/21 15:57:30+00,2023/03/22 13:31:15+00,2023/03/21 13:31:15+00,1,600 - 699 BLOCK OF GIRARD STREET NW,20001,1
1347,S0261,Parking Enforcement,2023/03/21 13:32:33+00,2023/03/21 14:22:38+00,2023/03/22 13:32:33+00,2023/03/21 13:32:33+00,1,2300 - 2399 BLOCK OF BANCROFT PLACE NW,20008,2
1348,S0261,Parking Enforcement,2023/03/21 13:32:41+00,2023/03/21 14:16:10+00,2023/03/22 13:32:41+00,2023/03/21 13:32:41+00,1,621 4TH STREET SW,20024,6
1349,S0261,Parking Enforcement,2023/03/21 13:33:13+00,2023/03/21 15:28:57+00,2023/03/22 13:33:13+00,2023/03/21 13:33:13+00,1,4403 NEW HAMPSHIRE AVENUE NW,20011,4
1350,S0261,Parking Enforcement,2023/03/21 13:33:21+00,2023/03/21 14:15:14+00,2023/03/22 13:33:20+00,2023/03/21 13:33:21+00,1,610 WATER STREET SW,20024,6
1351,S0261,Parking Enforcement,2023/03/21 13:38:40+00,2023/03/22 15:48:33+00,2023/03/22 13:38:40+00,2023/03/21 13:38:40+00,1,5500  - 5599 BLOCK OF 5TH STREET NW,20011,4
1352,S0261,Parking Enforcement,2023/03/21 13:41:18+00,2023/03/21 15:12:16+00,2023/03/22 13:41:18+00,2023/03/21 13:41:18+00,1,3234 PROSPECT STREET NW,20007,2
1353,S0261,Parking Enforcement,2023/03/21 13:42:20+00,2023/03/21 15:04:38+00,2023/03/22 13:42:20+00,2023/03/21 13:42:20+00,1,439 DECATUR STREET NW,20011,4
1354,S0261,Parking Enforcement,2023/03/21 13:47:12+00,2023/03/21 15:38:01+00,2023/03/22 13:47:12+00,2023/03/21 13:47:12+00,1,1117 10TH STREET NW,20001,2
1355,S0336,Out of State Parking Violation (ROSA),2023/03/21 13:48:37+00,2023/03/22 05:50:31+00,2023/05/03 13:48:37+00,2023/03/21 13:48:37+00,1,600 - 699 BLOCK OF ELMIRA STREET SE,20032,8
1356,S0261,Parking Enforcement,2023/03/21 13:48:50+00,2023/03/21 15:06:11+00,2023/03/22 13:48:50+00,2023/03/21 13:48:50+00,1,600  - 699 BLOCK OF UPSHUR STREET NW,20011,4
1357,S0261,Parking Enforcement,2023/03/21 13:49:48+00,2023/03/21 16:24:06+00,2023/03/22 13:49:48+00,2023/03/21 13:49:48+00,1,6021 NORTH DAKOTA AVENUE NW,20011,4
1358,S0261,Parking Enforcement,2023/03/21 13:51:09+00,2023/03/21 14:54:04+00,2023/03/22 13:51:09+00,2023/03/21 13:51:09+00,1,2412 AINGER PLACE SE,20020,8
1359,S0261,Parking Enforcement,2023/03/21 13:51:46+00,2023/03/21 15:35:34+00,2023/03/22 13:51:46+00,2023/03/21 13:51:46+00,1,1230 C STREET NE,20002,6
1360,S0261,Parking Enforcement,2023/03/21 13:51:54+00,2023/03/21 15:26:55+00,2023/03/22 13:51:54+00,2023/03/21 13:51:54+00,1,1459 FLORIDA AVENUE NW,20009,1
1361,S0261,Parking Enforcement,2023/03/21 13:56:51+00,2023/03/21 15:32:02+00,2023/03/22 13:56:50+00,2023/03/21 13:56:51+00,1,400  - 499 BLOCK OF JEFFERSON STREET NW,20011,4
1362,S0261,Parking Enforcement,2023/03/21 13:57:17+00,2023/03/21 15:07:02+00,2023/03/22 13:57:17+00,2023/03/21 13:57:17+00,1,1600 - 1699 BLOCK OF S STREET NW,20009,2
1363,S0336,Out of State Parking Violation (ROSA),2023/03/21 13:58:58+00,2023/03/22 05:51:41+00,2023/05/03 13:58:58+00,2023/03/21 13:58:58+00,1,2703 JAMES M MCGEE JR STREET SE,20020,8
1364,S0261,Parking Enforcement,2023/03/21 13:59:36+00,2023/03/21 16:03:06+00,2023/03/22 13:59:36+00,2023/03/21 13:59:36+00,1,1353 NICHOLSON STREET NW,20011,4
1365,S0261,Parking Enforcement,2023/03/21 14:08:54+00,2023/03/21 15:21:14+00,2023/03/22 14:08:54+00,2023/03/21 14:08:54+00,1,1630 ECKINGTON PLACE NE,20002,5
1366,S0261,Parking Enforcement,2023/03/21 14:09:24+00,2023/03/21 16:14:15+00,2023/03/22 14:09:23+00,2023/03/21 14:09:24+00,1,14TH STREET NW AND MADISON DRIVE NW,20004,2
1367,S0261,Parking Enforcement,2023/03/21 14:18:11+00,2023/03/21 15:48:44+00,2023/03/22 14:18:11+00,2023/03/21 14:18:11+00,1,10 SNOWS COURT NW,20037,2
1368,S0261,Parking Enforcement,2023/03/21 14:25:18+00,2023/03/21 15:24:40+00,2023/03/22 14:25:18+00,2023/03/21 14:25:18+00,1,1200  - 1299 BLOCK OF LONGFELLOW STREET NW,20011,4
1369,S0261,Parking Enforcement,2023/03/21 14:26:37+00,2023/03/21 15:06:41+00,2023/03/22 14:26:37+00,2023/03/21 14:26:37+00,1,122 3RD STREET NE,20002,6
1370,S0261,Parking Enforcement,2023/03/21 14:28:12+00,2023/03/21 15:12:54+00,2023/03/22 14:28:12+00,2023/03/21 14:28:12+00,1,1401 R STREET NW,20009,2
1371,S0261,Parking Enforcement,2023/03/21 14:45:39+00,2023/03/21 15:24:10+00,2023/03/22 14:45:39+00,2023/03/21 14:45:39+00,1,800 4TH STREET SW,20024,6
1372,S0261,Parking Enforcement,2023/03/21 14:56:36+00,2023/03/21 15:50:38+00,2023/03/22 14:56:36+00,2023/03/21 14:56:36+00,1,1004 COLUMBIA ROAD NW,20001,1
1373,S0261,Parking Enforcement,2023/03/21 15:01:44+00,2023/03/21 16:27:06+00,2023/03/22 15:01:44+00,2023/03/21 15:01:44+00,1,200 FLORIDA AVENUE NE,20002,5
1374,S0261,Parking Enforcement,2023/03/21 15:02:18+00,2023/03/21 15:37:54+00,2023/03/22 15:02:18+00,2023/03/21 15:02:18+00,1,533 NEWTON PLACE NW,20010,1
1375,S0261,Parking Enforcement,2023/03/21 15:03:34+00,2023/03/21 15:49:13+00,2023/03/22 15:03:33+00,2023/03/21 15:03:34+00,1,604 KEEFER PLACE NW,20010,1
1376,S0261,Parking Enforcement,2023/03/21 15:06:04+00,2023/03/21 15:56:01+00,2023/03/22 15:06:03+00,2023/03/21 15:06:04+00,1,1757 P STREET NW,20036,2
1377,S0261,Parking Enforcement,2023/03/21 15:06:24+00,2023/03/21 15:51:26+00,2023/03/22 15:06:24+00,2023/03/21 15:06:24+00,1,739 GRESHAM PLACE NW,20001,1
1378,S0261,Parking Enforcement,2023/03/21 15:07:20+00,2023/03/21 17:16:38+00,2023/03/22 15:07:20+00,2023/03/21 15:07:20+00,1,3247 P STREET NW,20007,2
1379,S0261,Parking Enforcement,2023/03/21 15:29:20+00,2023/03/21 15:52:03+00,2023/03/22 15:29:20+00,2023/03/21 15:29:20+00,1,318 RALEIGH STREET SE,20032,8
1380,S0261,Parking Enforcement,2023/03/21 15:32:15+00,2023/03/21 17:12:13+00,2023/03/22 15:32:15+00,2023/03/21 15:32:15+00,1,2002 WALT LINCOLN WAY NE,20002,5
1381,S0261,Parking Enforcement,2023/03/21 15:35:31+00,2023/03/21 16:58:21+00,2023/03/22 15:35:31+00,2023/03/21 15:35:31+00,1,300 EAST CAPITOL STREET NE,20003,6
1382,S0336,Out of State Parking Violation (ROSA),2023/03/21 15:36:42+00,2023/03/22 05:53:15+00,2023/05/03 15:36:42+00,2023/03/21 15:36:42+00,1,4340 MARTIN LUTHER KING JR AVENUE SW,20032,8
1383,S0261,Parking Enforcement,2023/03/21 15:39:13+00,2023/03/21 16:34:05+00,2023/03/22 15:39:13+00,2023/03/21 15:39:13+00,1,2608 GEORGIA AVENUE NW,20001,1
1384,S0261,Parking Enforcement,2023/03/21 16:02:57+00,2023/03/21 17:27:33+00,2023/03/22 16:02:57+00,2023/03/21 16:02:57+00,1,610 KEEFER PLACE NW,20010,1
1385,S0261,Parking Enforcement,2023/03/21 16:03:57+00,2023/03/21 16:19:38+00,2023/03/22 16:03:57+00,2023/03/21 16:03:57+00,1,3301 DENT PLACE NW,20007,2
1386,S0261,Parking Enforcement,2023/03/21 16:04:41+00,2023/03/21 16:06:32+00,2023/03/22 16:04:41+00,2023/03/21 16:04:41+00,1,305 C STREET NE,20002,6
1387,S0261,Parking Enforcement,2023/03/21 16:06:19+00,2023/03/21 17:27:05+00,2023/03/22 16:06:19+00,2023/03/21 16:06:19+00,1,609 LAMONT STREET NW,20010,1
1388,S0261,Parking Enforcement,2023/03/21 16:08:25+00,2023/03/21 16:13:47+00,2023/03/22 16:08:25+00,2023/03/21 16:08:25+00,1,1213 TALBERT STREET SE,20020,8
1389,S0261,Parking Enforcement,2023/03/21 16:09:06+00,2023/03/21 16:17:43+00,2023/03/22 16:09:06+00,2023/03/21 16:09:06+00,1,625 FLORIDA AVENUE NE,20002,6
1390,S0261,Parking Enforcement,2023/03/21 16:11:03+00,2023/03/21 16:11:19+00,2023/03/22 16:11:03+00,2023/03/21 16:11:03+00,1,711 HARVARD STREET NW,20001,1
1391,S0261,Parking Enforcement,2023/03/21 16:12:25+00,2023/03/21 16:18:59+00,2023/03/22 16:12:25+00,2023/03/21 16:12:25+00,1,320 RALEIGH STREET SE,20032,8
1392,S0261,Parking Enforcement,2023/03/21 16:35:27+00,2023/03/21 17:46:22+00,2023/03/22 16:35:27+00,2023/03/21 16:35:27+00,1,900  - 999 BLOCK OF FARRAGUT STREET NW,20011,4
1393,S0261,Parking Enforcement,2023/03/21 16:37:54+00,2023/03/21 17:12:54+00,2023/03/22 16:37:54+00,2023/03/21 16:37:54+00,1,622 I STREET NW,20001,2
1394,S0261,Parking Enforcement,2023/03/21 16:42:23+00,2023/03/21 17:36:04+00,2023/03/22 16:42:23+00,2023/03/21 16:42:23+00,1,919 18TH STREET NW,20006,2
1395,S0261,Parking Enforcement,2023/03/21 17:17:26+00,2023/03/21 17:51:35+00,2023/03/22 17:17:26+00,2023/03/21 17:17:26+00,1,4000 - 4098 BLOCK OF SOUTH CAPITOL STREET,20032,8
1396,S0261,Parking Enforcement,2023/03/21 17:17:29+00,2023/03/21 19:49:21+00,2023/03/22 17:17:29+00,2023/03/21 17:17:29+00,1,1735 FRASER COURT NW,20009,2
1397,S0261,Parking Enforcement,2023/03/21 17:18:14+00,2023/03/21 21:36:55+00,2023/03/22 17:18:14+00,2023/03/21 17:18:14+00,1,623 FLORIDA AVENUE NW,20001,1
1398,S0261,Parking Enforcement,2023/03/21 17:20:49+00,2023/03/21 22:35:32+00,2023/03/22 17:20:49+00,2023/03/21 17:20:49+00,1,400 - 499 BLOCK OF LAMONT STREET NW,20010,1
1399,S0261,Parking Enforcement,2023/03/21 17:20:53+00,2023/03/21 20:37:17+00,2023/03/22 17:20:53+00,2023/03/21 17:20:53+00,1,100 G STREET SW,20024,6
1400,S0261,Parking Enforcement,2023/03/21 17:21:45+00,2023/03/21 17:33:51+00,2023/03/22 17:21:45+00,2023/03/21 17:21:45+00,1,1100 4TH STREET SW,20024,6
1401,S0261,Parking Enforcement,2023/03/21 17:23:27+00,2023/03/22 00:49:39+00,2023/03/22 17:23:26+00,2023/03/21 17:23:27+00,1,1310 U STREET NW,20009,1
1402,S0261,Parking Enforcement,2023/03/21 17:24:13+00,2023/03/21 17:45:05+00,2023/03/22 17:24:13+00,2023/03/21 17:24:13+00,1,1243 42ND STREET SE,20020,7
1403,S0261,Parking Enforcement,2023/03/21 17:26:05+00,2023/03/21 19:48:59+00,2023/03/22 17:26:05+00,2023/03/21 17:26:05+00,1,UNION STREET NE AND MORSE STREET NE,20002,5
1404,S0261,Parking Enforcement,2023/03/21 17:04:36+00,2023/03/21 17:33:07+00,2023/03/22 17:04:36+00,2023/03/21 17:04:36+00,1,4949 D STREET SE,20019,7
1405,S0261,Parking Enforcement,2023/03/21 17:33:44+00,2023/03/21 21:32:21+00,2023/03/22 17:33:44+00,2023/03/21 17:33:44+00,1,1424 DECATUR STREET NW,20011,4
1406,S0261,Parking Enforcement,2023/03/21 17:35:07+00,2023/03/21 20:10:41+00,2023/03/22 17:35:07+00,2023/03/21 17:35:07+00,1,1 - 99 BLOCK OF U STREET NW,20001,5
1407,S0261,Parking Enforcement,2023/03/21 17:37:07+00,2023/03/22 00:07:56+00,2023/03/22 17:37:07+00,2023/03/21 17:37:07+00,1,719 15TH STREET SE,20003,6
1408,S0261,Parking Enforcement,2023/03/21 17:37:36+00,2023/03/21 21:33:49+00,2023/03/22 17:37:36+00,2023/03/21 17:37:36+00,1,2900 11TH STREET NW,20001,1
1409,S0261,Parking Enforcement,2023/03/21 17:41:55+00,2023/03/21 20:02:53+00,2023/03/22 17:41:55+00,2023/03/21 17:41:55+00,1,2215 ADAMS PLACE NE,20018,5
1410,S0261,Parking Enforcement,2023/03/21 17:42:07+00,2023/03/21 19:22:03+00,2023/03/22 17:42:07+00,2023/03/21 17:42:07+00,1,1100 4TH STREET SW,20024,6
1411,S0261,Parking Enforcement,2023/03/21 17:44:14+00,2023/03/21 20:03:35+00,2023/03/22 17:44:14+00,2023/03/21 17:44:14+00,1,2230 ADAMS PLACE NE,20018,5
1412,S0261,Parking Enforcement,2023/03/21 17:44:37+00,2023/03/22 00:17:26+00,2023/03/22 17:44:36+00,2023/03/21 17:44:37+00,1,5466 30TH STREET NW,20015,4
1413,S0261,Parking Enforcement,2023/03/21 17:45:13+00,2023/03/21 19:39:27+00,2023/03/22 17:45:13+00,2023/03/21 17:45:13+00,1,3107 20TH STREET NE,20018,5
1414,S0261,Parking Enforcement,2023/03/21 17:47:07+00,2023/03/21 19:37:50+00,2023/03/22 17:47:07+00,2023/03/21 17:47:07+00,1,310 V STREET NE,20002,5
1415,S0261,Parking Enforcement,2023/03/21 17:54:50+00,2023/03/21 19:03:58+00,2023/03/22 17:54:50+00,2023/03/21 17:54:50+00,1,1327 35TH STREET NW,20007,2
1416,S0261,Parking Enforcement,2023/03/21 17:55:14+00,2023/03/21 19:22:04+00,2023/03/22 17:55:14+00,2023/03/21 17:55:14+00,1,1100 4TH STREET SW,20024,6
1417,S0261,Parking Enforcement,2023/03/21 17:56:40+00,2023/03/21 20:01:51+00,2023/03/22 17:56:40+00,2023/03/21 17:56:40+00,1,1218 I STREET NE,20002,6
1418,S0261,Parking Enforcement,2023/03/21 17:57:56+00,2023/03/21 20:41:12+00,2023/03/22 17:57:56+00,2023/03/21 17:57:56+00,1,37 L STREET SE,20003,6
1419,S0336,Out of State Parking Violation (ROSA),2023/03/21 18:14:52+00,2023/03/22 05:35:56+00,2023/05/03 18:14:52+00,2023/03/21 18:14:52+00,1,417 17TH STREET NE,20002,7
1420,S0261,Parking Enforcement,2023/03/21 18:43:06+00,2023/03/21 22:23:28+00,2023/03/22 18:43:06+00,2023/03/21 18:43:06+00,1,1300  - 1355 BLOCK OF KALMIA ROAD NW,20012,4
1421,S0261,Parking Enforcement,2023/03/21 18:50:47+00,2023/03/21 23:10:35+00,2023/03/22 18:50:47+00,2023/03/21 18:50:47+00,1,1046 QUEBEC PLACE NW,20010,4
1422,S0261,Parking Enforcement,2023/03/21 18:51:17+00,2023/03/21 19:44:48+00,2023/03/22 18:51:17+00,2023/03/21 18:51:17+00,1,201 58TH STREET NE,20019,7
1423,S0261,Parking Enforcement,2023/03/21 18:54:15+00,2023/03/21 19:51:54+00,2023/03/22 18:54:15+00,2023/03/21 18:54:15+00,1,1225 GIRARD STREET NW,20009,1
1424,S0261,Parking Enforcement,2023/03/21 18:54:21+00,2023/03/21 20:52:23+00,2023/03/22 18:54:21+00,2023/03/21 18:54:21+00,1,513 HILLTOP TERRACE SE,20019,7
1425,S0261,Parking Enforcement,2023/03/21 18:55:39+00,2023/03/21 20:13:23+00,2023/03/22 18:55:39+00,2023/03/21 18:55:39+00,1,5342 JAMES PLACE NE,20019,7
1426,S0261,Parking Enforcement,2023/03/21 18:57:59+00,2023/03/22 00:37:54+00,2023/03/22 18:57:59+00,2023/03/21 18:57:59+00,1,717 46TH STREET SE,20019,7
1427,S0261,Parking Enforcement,2023/03/21 19:14:52+00,2023/03/21 20:08:47+00,2023/03/22 19:14:52+00,2023/03/21 19:14:52+00,1,307 K STREET NW,20001,6
1428,S0261,Parking Enforcement,2023/03/21 19:18:01+00,2023/03/21 19:56:31+00,2023/03/22 19:18:01+00,2023/03/21 19:18:01+00,1,1230 23RD STREET NW,20037,2
1429,S0261,Parking Enforcement,2023/03/21 19:21:33+00,2023/03/21 23:44:19+00,2023/03/22 19:21:33+00,2023/03/21 19:21:33+00,1,2606 36TH PLACE NW,20007,3
1430,S0261,Parking Enforcement,2023/03/21 19:27:54+00,2023/03/22 00:58:09+00,2023/03/22 19:27:54+00,2023/03/21 19:27:54+00,1,3100 14TH STREET NW,20010,1
1431,S0261,Parking Enforcement,2023/03/21 19:38:58+00,2023/03/21 22:17:02+00,2023/03/22 19:38:58+00,2023/03/21 19:38:58+00,1,2800 DOUGLAS PLACE SE,20020,8
1432,S0261,Parking Enforcement,2023/03/21 19:39:29+00,2023/03/21 21:28:31+00,2023/03/22 19:39:29+00,2023/03/21 19:39:29+00,1,1910 MASSACHUSETTS AVENUE SE,20003,7
1433,S0261,Parking Enforcement,2023/03/21 20:59:24+00,2023/03/21 22:49:50+00,2023/03/22 20:59:24+00,2023/03/21 20:59:24+00,1,4513 WISCONSIN AVENUE NW,20016,3
1434,S0261,Parking Enforcement,2023/03/21 21:06:24+00,2023/03/21 22:39:07+00,2023/03/22 21:06:24+00,2023/03/21 21:06:24+00,1,1836 PHELPS PLACE NW,20008,2
1435,S0261,Parking Enforcement,2023/03/21 21:10:23+00,2023/03/21 21:20:39+00,2023/03/22 21:10:23+00,2023/03/21 21:10:23+00,1,1100 MICHIGAN AVENUE NE,20017,5
1436,S0261,Parking Enforcement,2023/03/21 21:11:12+00,2023/03/21 22:29:06+00,2023/03/22 21:11:12+00,2023/03/21 21:11:12+00,1,1445 OAK STREET NW,20010,1
1437,S0261,Parking Enforcement,2023/03/21 19:06:33+00,2023/03/21 20:28:09+00,2023/03/22 19:06:33+00,2023/03/21 19:06:33+00,1,1232 4TH STREET NE,20002,6
1438,S0261,Parking Enforcement,2023/03/21 19:09:22+00,2023/03/21 21:06:10+00,2023/03/22 19:09:22+00,2023/03/21 19:09:22+00,1,314 T STREET NW,20001,1
1439,S0261,Parking Enforcement,2023/03/21 19:11:11+00,2023/03/21 20:07:32+00,2023/03/22 19:11:11+00,2023/03/21 19:11:11+00,1,11 SNOWS COURT NW,20037,2
1440,S0261,Parking Enforcement,2023/03/21 19:49:20+00,2023/03/21 19:56:59+00,2023/03/22 19:49:19+00,2023/03/21 19:49:20+00,1,2114 YOUNG STREET SE,20020,8
1441,S0261,Parking Enforcement,2023/03/21 19:54:05+00,2023/03/21 21:51:53+00,2023/03/22 19:54:05+00,2023/03/21 19:54:05+00,1,806 1/2 E STREET SE,20003,6
1442,S0261,Parking Enforcement,2023/03/21 20:05:50+00,2023/03/21 22:30:18+00,2023/03/22 20:05:50+00,2023/03/21 20:05:50+00,1,113 THOMAS STREET NW,20001,5
1443,S0261,Parking Enforcement,2023/03/21 20:10:51+00,2023/03/21 21:18:52+00,2023/03/22 20:10:51+00,2023/03/21 20:10:51+00,1,13TH STREET SW AND D STREET SW,20024,6
1444,S0261,Parking Enforcement,2023/03/21 20:13:22+00,2023/03/21 20:48:08+00,2023/03/22 20:13:22+00,2023/03/21 20:13:22+00,1,40 N STREET NE,20002,6
1445,S0261,Parking Enforcement,2023/03/21 20:14:08+00,2023/03/21 21:04:43+00,2023/03/22 20:14:08+00,2023/03/21 20:14:08+00,1,334 16TH STREET NE,20002,7
1446,S0261,Parking Enforcement,2023/03/21 20:20:54+00,2023/03/22 00:00:05+00,2023/03/22 20:20:54+00,2023/03/21 20:20:54+00,1,623 FLORIDA AVENUE NW,20001,1
1447,S0261,Parking Enforcement,2023/03/21 20:25:05+00,2023/03/21 23:41:10+00,2023/03/22 20:25:05+00,2023/03/21 20:25:05+00,1,4501 WISCONSIN AVENUE NW,20016,3
1448,S0261,Parking Enforcement,2023/03/21 20:29:09+00,2023/03/21 21:26:39+00,2023/03/22 20:29:09+00,2023/03/21 20:29:09+00,1,205 3RD STREET SE,20003,6
1449,S0261,Parking Enforcement,2023/03/21 20:30:39+00,2023/03/21 22:16:29+00,2023/03/22 20:30:38+00,2023/03/21 20:30:39+00,1,1534 U STREET SE,20020,8
1450,S0261,Parking Enforcement,2023/03/21 20:41:22+00,2023/03/21 21:33:59+00,2023/03/22 20:41:21+00,2023/03/21 20:41:22+00,1,5561 CENTRAL AVENUE SE,20019,7
1451,S0261,Parking Enforcement,2023/03/21 20:44:53+00,2023/03/21 21:49:22+00,2023/03/22 20:44:53+00,2023/03/21 20:44:53+00,1,40 N STREET NE,20002,6
1452,S0336,Out of State Parking Violation (ROSA),2023/03/21 20:45:25+00,2023/03/22 05:31:59+00,2023/05/03 20:45:25+00,2023/03/21 20:45:25+00,1,5130 7TH STREET NE,20011,5
1453,S0261,Parking Enforcement,2023/03/21 20:50:33+00,2023/03/21 21:53:42+00,2023/03/22 20:50:33+00,2023/03/21 20:50:33+00,1,909 3RD PLACE SE,20003,8
1454,S0261,Parking Enforcement,2023/03/21 20:53:10+00,2023/03/21 21:30:24+00,2023/03/22 20:53:10+00,2023/03/21 20:53:10+00,1,2014 SUMMIT PLACE NE,20002,5
1455,S0261,Parking Enforcement,2023/03/21 20:53:28+00,2023/03/21 22:01:44+00,2023/03/22 20:53:27+00,2023/03/21 20:53:28+00,1,1400 CONSTITUTION AVENUE NW,20560,2
1456,S0336,Out of State Parking Violation (ROSA),2023/03/21 20:58:32+00,2023/03/22 05:44:13+00,2023/05/03 20:58:32+00,2023/03/21 20:58:32+00,1,307 A STREET NE,20002,6
1457,S0261,Parking Enforcement,2023/03/21 21:23:43+00,2023/03/21 22:04:11+00,2023/03/22 21:23:43+00,2023/03/21 21:23:43+00,1,1369 IRVING STREET NW,20010,1
1458,S0261,Parking Enforcement,2023/03/21 21:24:32+00,2023/03/21 22:52:54+00,2023/03/22 21:24:32+00,2023/03/21 21:24:32+00,1,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,20015,3
1459,S0261,Parking Enforcement,2023/03/21 21:26:01+00,2023/03/21 22:57:46+00,2023/03/22 21:26:01+00,2023/03/21 21:26:01+00,1,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,20008,3
1460,S0261,Parking Enforcement,2023/03/21 21:31:31+00,2023/03/21 23:50:25+00,2023/03/22 21:31:31+00,2023/03/21 21:31:31+00,1,5219 CHEVY CHASE PARKWAY NW,20015,3
