X,Y,OBJECTID,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,SERVICEREQUESTID,PRIORITY,STREETADDRESS,XCOORD,YCOORD,LATITUDE,LONGITUDE,CITY,STATE,ZIPCODE,MARADDRESSREPOSITORYID,WARD,DETAILS,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
-76.9333019812908,38.9101143968168,10745575,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/24 14:28:48+00,2023/04/12 18:00:06+00,2023/04/12 14:28:48+00,2023/03/24 14:28:48+00,,,,Closed,,23-00141702,Standard,4718 QUARLES STREET NE,405785.02,138029.33,38.91010694,-76.93329972,WASHINGTON,DC,20019,150835,7,,,{F7A74427-CE38-5028-E053-792F520A04D8},,,,
-76.9335359841912,38.9102946970794,10745577,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/24 14:29:29+00,2023/04/12 18:06:26+00,2023/04/12 14:29:29+00,2023/03/24 14:29:29+00,,,,Closed,,23-00141706,Standard,4704 QUARLES STREET NE,405764.71,138049.33,38.91028724,-76.93353372,WASHINGTON,DC,20019,148945,7,,,{F7A779CD-A7C2-3B19-E053-792F520A89A5},,,,
-76.9758734741101,38.8644026902778,10745679,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/24 17:32:03+00,2023/03/27 13:15:05+00,2023/04/12 17:32:03+00,2023/03/24 17:32:03+00,,,,Closed,,23-00142220,Standard,1907 - 2329 BLOCK OF GOOD HOPE ROAD SE,402094.06999999,132953.14000701,38.86439491,-76.9758712,WASHINGTON,DC,20020,815918,8,,,{F7A9FD8A-011C-19C7-E053-792F520AF950},,,,
-76.9755311541123,38.8653764287736,10745689,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/24 17:57:38+00,2023/03/27 13:12:05+00,2023/04/12 17:57:38+00,2023/03/24 17:57:38+00,,,,Closed,,23-00142283,Standard,2210 U PLACE SE,402123.75,133061.24,38.86536898,-76.97552888,WASHINGTON,DC,20020,50379,8,,,{F7AA68D3-8F4A-2D64-E053-792F520A69D8},,,,
-77.0933379945136,38.9321334081595,10745713,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/24 18:22:40+00,2023/03/28 13:48:17+00,2023/04/12 18:22:40+00,2023/03/24 18:22:40+00,,,,Closed,,23-00142356,Standard,3131 CHAIN BRIDGE ROAD NW,391907.35,140475.65,38.93212562,-77.09333568,WASHINGTON,DC,20016,317242,3,,,{F7AA9E77-99D4-45ED-E053-792F520A5FD0},,,,
-76.9271940551188,38.888875784732,10745767,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/24 20:18:32+00,2023/03/31 19:06:14+00,2023/04/12 20:18:32+00,2023/03/24 20:18:32+00,,,,Closed,,23-00142620,Standard,25 52ND STREET SE,406316.65,135672.08,38.88886833,-76.92719179,WASHINGTON,DC,20019,46855,7,,,{F7AC4B9D-2910-4B86-E053-792F520AF090},,,,
-76.983439648072,38.8635814498312,10745792,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/24 21:01:58+00,2023/03/27 13:39:05+00,2023/04/12 21:01:58+00,2023/03/24 21:01:58+00,,,,Closed,,23-00142712,Standard,1509 W STREET SE,401437.44,132861.83,38.863574,-76.98343737,WASHINGTON,DC,20020,150048,8,,,{F7ACEC87-419E-6B45-E053-792F520A1666},,,,
-76.9902526963728,38.8973585043994,10746192,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/24 20:53:20+00,2023/03/28 16:42:07+00,2023/04/12 20:53:20+00,2023/03/24 20:53:20+00,,,,Closed,,23-00142687,Standard,12TH STREET NE AND MARYLAND AVENUE NE,400845.74790273,136611.2550185,38.89735072,-76.99025042,WASHINGTON,DC,20002,901453,6,,,{F7ACB6E7-F696-6834-E053-782F520A9FF0},,,,
-76.9384811598926,38.9046593492291,10746200,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/24 21:34:22+00,2023/03/30 18:27:05+00,2023/04/12 21:34:22+00,2023/03/24 21:34:22+00,,,,Closed,,23-00142757,Standard,1063 44TH STREET NE,405336.23,137423.46,38.90465189,-76.93847889,WASHINGTON,DC,20019,74773,7,,,{F7AD57D7-4D90-784D-E053-782F520A2553},,,,
-77.0189967099267,38.9328794404194,10746789,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/24 23:19:11+00,2023/03/27 14:00:05+00,2023/04/12 23:19:11+00,2023/03/24 23:19:11+00,,,,Closed,,23-00142831,Standard,433 PARK ROAD NW,398353.11,140554.5,38.93287165,-77.01899442,WASHINGTON,DC,20010,316268,1,,,{F7AECF4D-A3F7-1B41-E053-782F520A513F},,,,
-77.0267783777141,38.951630924186,10746793,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/24 23:28:56+00,2023/03/31 12:54:25+00,2023/04/12 23:28:56+00,2023/03/24 23:28:56+00,,,,Closed,,23-00142835,Standard,926 GALLATIN STREET NW,397679.02,142636.25,38.95162346,-77.02677608,WASHINGTON,DC,20011,251850,4,,,{F7AECF4D-A3FB-1B41-E053-782F520A513F},,,,
-77.0317543138749,38.9718142974576,10747276,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/25 19:20:05+00,2023/03/29 17:54:06+00,2023/04/12 19:20:05+00,2023/03/25 19:20:05+00,,,,Closed,,23-00143310,Standard,6716 LUZON AVENUE NW,397248.48,144876.93,38.97180683,-77.03175202,WASHINGTON,DC,20012,257367,4,,,{F7BF92E8-1BCA-5075-E053-792F520AA456},,,,
-76.9433373378092,38.8989125804015,10747290,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/25 19:45:45+00,2023/04/14 15:00:05+00,2023/04/12 19:45:45+00,2023/03/25 19:45:45+00,,,,Closed,,23-00143342,Standard,4119 GAULT PLACE NE,404915.41,136785.25,38.89890512,-76.94333507,WASHINGTON,DC,20019,26549,7,,,{F7BFFE1E-9F70-351C-E053-792F520ABB50},,,,
-76.9796725010404,38.8981198988785,10747379,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/26 01:00:14+00,2023/03/30 15:51:06+00,2023/04/13 01:00:14+00,2023/03/26 01:00:14+00,,,,Closed,,23-00143543,Standard,GALES STREET NE AND 17TH STREET NE,401763.53001558,136695.92701857,38.89811211,-76.97967022,WASHINGTON,DC,20002,906782,7,,,{F7C464A6-4FC6-4868-E053-792F520AD34D},,,,
-77.0213858240483,38.9453918200361,10747514,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/25 19:14:04+00,,2023/04/12 19:14:04+00,2023/03/25 19:14:04+00,,,,Open,,23-00143307,Standard,631 ALLISON STREET NW,398146.29,141943.53,38.94538436,-77.02138353,WASHINGTON,DC,20011,247377,4,,,{F7BF5D3E-0F60-19DC-E053-782F520A4DE4},,,,
-77.0058954739033,38.9666529543956,10747752,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/25 20:19:56+00,2023/03/28 12:12:14+00,2023/04/12 20:19:56+00,2023/03/25 20:19:56+00,,,,Closed,,23-00143369,Standard,68 SHERIDAN STREET NE,399489.28,144303.51,38.96664549,-77.00589318,WASHINGTON,DC,20011,638,4,,,{F7C06968-88B1-1353-E053-782F520AC905},,,,
-77.0124096795709,38.8248156484667,10747856,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/26 02:23:26+00,,2023/04/13 02:23:25+00,2023/03/26 02:23:26+00,,,,Open,,23-00143607,Standard,4500 - 4639 BLOCK OF MARTIN LUTHER KING JR AVENUE SW,398922.59999999,128558.500007,38.82480788,-77.0124074,WASHINGTON,DC,20032,810760,8,,,{F7C570EB-8D26-13EF-E053-782F520A9A08},,,,
-76.933573908195,38.8859151084007,10747866,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/26 03:08:45+00,,2023/04/13 03:08:45+00,2023/03/26 03:08:45+00,,,,Open,,23-00143646,Standard,4810 C STREET SE,405763.39,135343,38.88590765,-76.93357165,WASHINGTON,DC,20019,147601,7,,,{F7C611D4-8D20-6486-E053-782F520A5DBB},,,,
-76.9389079645121,38.9077521405055,10748408,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/26 12:59:55+00,2023/03/31 17:21:04+00,2023/04/12 12:59:55+00,2023/03/26 12:59:55+00,,,,Closed,,23-00143747,Standard,1313 45TH PLACE NE,405298.98,137766.76,38.90774468,-76.9389057,WASHINGTON,DC,20019,286041,7,,,{F7CE739D-7E06-7FE3-E053-782F520A9176},,,,
-76.9639813090407,38.8506313279598,10748458,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/26 15:48:21+00,2023/03/29 15:42:11+00,2023/04/12 15:48:21+00,2023/03/26 15:48:21+00,,,,Closed,,23-00143830,Standard,2936 SOUTHERN AVENUE SE,403126.76,131424.76,38.85062388,-76.96397904,WASHINGTON,DC,20020,42854,8,,,{F7D0C1A5-CB85-141A-E053-782F520AADD3},,,,
-76.9642611249627,38.8504217876123,10748462,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/26 15:52:57+00,2023/03/29 15:36:13+00,2023/04/12 15:52:57+00,2023/03/26 15:52:57+00,,,,Closed,,23-00143834,Standard,2928 SOUTHERN AVENUE SE,403102.48,131401.49,38.85041434,-76.96425886,WASHINGTON,DC,20020,42945,8,,,{F7D0C1A5-CB89-141A-E053-782F520AADD3},,,,
-76.9642611249627,38.8504217876123,10748463,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/26 15:57:27+00,2023/03/29 15:36:13+00,2023/04/12 15:57:27+00,2023/03/26 15:57:27+00,,,,Closed (Duplicate),,23-00143835,Standard,2928 SOUTHERN AVENUE SE,403102.48,131401.49,38.85041434,-76.96425886,WASHINGTON,DC,20020,42945,8,,,{F7D0C1A5-CB8A-141A-E053-782F520AADD3},,,,
-77.077287784869,38.920012808112,10748484,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/26 17:19:00+00,2023/03/29 13:01:29+00,2023/04/12 17:18:59+00,2023/03/26 17:19:00+00,,,,Closed,,23-00143913,Standard,2324 39TH STREET NW,393297.84,139128.86,38.92000535,-77.07728548,WASHINGTON,DC,20007,263431,3,,,{F7D2038E-331E-39B2-E053-782F520A3555},,,,
-76.9920720468651,38.9414231951892,10748492,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/26 17:25:59+00,2023/04/04 17:15:06+00,2023/04/12 17:25:59+00,2023/03/26 17:25:59+00,,,,Closed,,23-00143924,Standard,1000 TAUSSIG PLACE NE,400687.5,141502.79,38.94141573,-76.99206976,WASHINGTON,DC,20017,76163,5,,,{F7D2038E-3326-39B2-E053-782F520A3555},,,,
-76.9819819642923,38.8873016102863,10748590,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/26 21:19:36+00,2023/04/03 17:09:08+00,2023/04/12 21:19:36+00,2023/03/26 21:19:36+00,,,,Closed,,23-00144120,Standard,206 16TH STREET SE,401563.43,135494.97,38.88729416,-76.98197969,WASHINGTON,DC,20003,52253,7,,,{F7D55DDE-8E9C-3F9B-E053-782F520A8631},,,,
-76.957857543446,38.8628586701306,10748592,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/26 21:21:48+00,2023/04/06 16:21:04+00,2023/04/12 21:21:48+00,2023/03/26 21:21:48+00,,,,Closed,,23-00144122,Standard,2121 34TH STREET SE,403657.7,132782.31,38.86285122,-76.95785528,WASHINGTON,DC,20020,51371,7,,,{F7D55DDE-8E9E-3F9B-E053-782F520A8631},,,,
-77.0082320259263,38.9179285975019,10748619,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/26 21:41:48+00,2023/04/06 14:15:22+00,2023/04/12 21:41:48+00,2023/03/26 21:41:48+00,,,,Closed,,23-00144152,Standard,19 V STREET NE,399286.3,138894.69,38.91792114,-77.00822974,WASHINGTON,DC,20002,54476,5,,,{F7D5937E-80B1-11E2-E053-782F520A8F00},,,,
-76.9412808140268,38.8799137042039,10748632,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/26 22:20:21+00,2023/03/28 15:36:22+00,2023/04/12 22:20:21+00,2023/03/26 22:20:21+00,,,,Closed,,23-00144199,Standard,742 HILLTOP TERRACE SE,405095.16,134676.34,38.87990625,-76.94127855,WASHINGTON,DC,20019,78664,7,,,{F7D63473-80A8-587E-E053-782F520A92F5},,,,
-77.0051037311946,38.9675167923449,10749079,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/26 16:28:17+00,2023/04/03 14:15:14+00,2023/04/12 16:28:17+00,2023/03/26 16:28:17+00,,,,Closed,,23-00143871,Standard,6400 EASTERN AVENUE NE,399557.9,144399.4,38.96750933,-77.00510144,WASHINGTON,DC,20012,2104,4,,,{F7D12CF1-BA48-6139-E053-792F520ADE3D},,,,
-76.9920720468651,38.9414231951892,10749099,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/26 17:31:34+00,2023/04/04 17:15:06+00,2023/04/12 17:31:34+00,2023/03/26 17:31:34+00,,,,Closed (Duplicate),,23-00143928,Standard,1000 TAUSSIG PLACE NE,400687.5,141502.79,38.94141573,-76.99206976,WASHINGTON,DC,20017,76163,5,,,{F7D2393C-6632-26A3-E053-792F520AF2E8},,,,
-76.9248638743243,38.9026700874427,10749378,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/26 20:07:17+00,,2023/04/12 20:07:17+00,2023/03/26 20:07:17+00,,,,Open,,23-00144069,Standard,5205 JUST STREET NE,406517.55,137203.52,38.90266263,-76.92486161,WASHINGTON,DC,20019,11826,7,,,{F7D451AF-F291-73E6-E053-792F520A08F0},,,,
-76.9753403171235,38.9128008134213,10749676,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/26 23:10:11+00,2023/04/10 15:30:07+00,2023/04/12 23:10:11+00,2023/03/26 23:10:11+00,,,,Closed,,23-00144229,Standard,2116 R STREET NE,402138.89,138325.72,38.91279336,-76.97533804,WASHINGTON,DC,20002,51473,5,,,{F7D6D55C-9008-0EF3-E053-792F520A4FB3},,,,
-77.0249313140034,38.9593671818577,10750013,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/27 11:15:00+00,2023/04/03 15:24:05+00,2023/04/13 11:15:00+00,2023/03/27 11:15:00+00,,,,Closed,,23-00144432,Standard,819 MARIETTA PLACE NW,397839.36,143495,38.95935972,-77.02492902,WASHINGTON,DC,20011,254332,4,,,{F7E119EB-C952-0A4C-E053-792F520A8C84},,,,
-76.9981454205895,38.825615192233,10750050,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/27 12:08:51+00,,2023/04/13 12:29:13+00,2023/03/27 12:08:51+00,,,,Open,,23-00144522,Standard,600 - 699 BLOCK OF ELMIRA STREET SE,400161.2390381,128647.18284381,38.82560742,-76.99814314,WASHINGTON,DC,20032,813510,8,,,{F7E1BADB-E2B6-228E-E053-792F520AB688},,,,
-76.9343783510489,38.9106759559679,10750630,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/27 10:37:35+00,2023/04/12 18:24:06+00,2023/04/13 10:37:34+00,2023/03/27 10:37:35+00,,,,Closed (Duplicate),,23-00144402,Standard,4600 - 4699 BLOCK OF QUARLES STREET NE,405691.61999999,138091.600007,38.91066816,-76.93437609,WASHINGTON,DC,20019,807695,7,,,{F7E078FD-902A-7754-E053-782F520A2C17},,,,
-76.9847247852494,38.8595617975734,10751003,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/27 12:19:33+00,2023/03/29 16:15:05+00,2023/04/13 12:19:33+00,2023/03/27 12:19:33+00,,,,Closed,,23-00144556,Standard,2231 HUNTER PLACE SE,401325.98,132415.6,38.85955435,-76.98472251,WASHINGTON,DC,20020,286748,8,,,{F7E1F0A1-10F1-54B8-E053-782F520ABAF0},,,,
-76.97159056512,38.8716798922567,10751040,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/27 12:40:32+00,2023/03/28 12:43:59+00,2023/04/13 12:40:32+00,2023/03/27 12:40:32+00,,,,Closed,,23-00144623,Standard,2336 PARK PLACE SE,402465.52,133761.07,38.87167244,-76.97158829,WASHINGTON,DC,20020,48311,8,,,{F7E2262B-0125-3771-E053-782F520A1AC7},,,,
-76.9707361583601,38.853242419657,10751053,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/27 12:47:35+00,2023/03/31 13:51:04+00,2023/04/13 12:47:35+00,2023/03/27 12:47:35+00,,,,Closed,,23-00144652,Standard,2430 IRVING STREET SE,402540.32,131714.4,38.85323497,-76.97073389,WASHINGTON,DC,20020,47174,8,,,{F7E25BDA-0E52-6842-E053-782F520A9FA4},,,,
-77.0280942254754,38.9817509500508,10751160,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/27 13:53:54+00,2023/03/29 18:36:04+00,2023/04/13 13:53:54+00,2023/03/27 13:53:54+00,,,,Closed,,23-00145005,Standard,7530 12TH STREET NW,397565.99,145979.89,38.98174348,-77.02809193,WASHINGTON,DC,20012,253500,4,,,{F7E33268-37FD-6305-E053-782F520AE2CE},,,,
-77.0922792264291,38.9221508682688,10751208,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/27 14:16:54+00,2023/03/29 13:02:53+00,2023/04/13 14:16:53+00,2023/03/27 14:16:54+00,,,,Closed,,23-00145122,Standard,4608 FOXHALL CRESCENT NW,391998.03,139367.41,38.92214341,-77.09227691,WASHINGTON,DC,20007,271741,3,,,{F7E39DB7-641D-29E3-E053-782F520A1F46},,,,
-76.9160953089459,38.8965965351447,10751222,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/27 14:22:47+00,2023/04/10 17:24:05+00,2023/04/13 14:22:47+00,2023/03/27 14:22:47+00,,,,Closed,,23-00145152,Standard,523 59TH STREET NE,407278.76,136529.97,38.89658908,-76.91609305,WASHINGTON,DC,20019,11374,7,,,{F7E39DB7-642B-29E3-E053-782F520A1F46},,,,
-76.9160953089459,38.8965965351447,10751231,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/27 14:26:03+00,,2023/04/13 15:04:14+00,2023/03/27 14:26:03+00,,,,Open,,23-00145163,Standard,523 59TH STREET NE,407278.76,136529.97,38.89658908,-76.91609305,WASHINGTON,DC,20019,11374,7,,,{F7E39DB7-6434-29E3-E053-782F520A1F46},,,,
-77.0027027325084,38.8870275821827,10751287,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/27 13:24:30+00,2023/03/29 12:53:31+00,2023/04/13 15:01:01+00,2023/03/27 13:24:30+00,,,,Closed,,23-00144819,Standard,221 PENNSYLVANIA AVENUE SE,399765.71,135464.4,38.88702013,-77.00270045,WASHINGTON,DC,20003,278101,6,,,{F7E2C71E-34D6-31B2-E053-792F520AFAC6},,,,
-76.9963757851401,38.8878359693909,10751301,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/27 13:29:54+00,2023/03/29 12:52:44+00,2023/04/13 14:48:16+00,2023/03/27 13:29:54+00,,,,Closed,,23-00144851,Standard,133 7TH STREET SE,400314.63,135554.14,38.88782852,-76.9963735,WASHINGTON,DC,20003,277599,6,,,{F7E2FCBE-3047-70EC-E053-792F520A3C18},,,,
-76.98874423627,38.9457686101084,10751341,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/27 14:30:19+00,2023/03/30 20:45:14+00,2023/04/13 14:30:19+00,2023/03/27 14:30:19+00,,,,Closed,,23-00145186,Standard,4600 - 4699 BLOCK OF SARGENT ROAD NE,400975.93999999,141985.200007,38.94576081,-76.98874195,WASHINGTON,DC,20017,812242,5,,,{F7E3D352-C3A3-6902-E053-792F520AEDD5},,,,
-76.9991098051489,38.8324138672578,10751419,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/27 15:47:17+00,,2023/04/13 15:47:17+00,2023/03/27 15:47:17+00,,,,Open,,23-00145534,Standard,446 CONDON TERRACE SE,400077.49,129401.88,38.83240643,-76.99910753,WASHINGTON,DC,20032,152072,8,,,{F7E4DF97-2FAC-2C98-E053-792F520A0845},,,,
-76.984997917196,38.9420199313129,10751446,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/27 15:59:05+00,2023/03/30 20:45:05+00,2023/04/13 15:59:05+00,2023/03/27 15:59:05+00,,,,Closed,,23-00145585,Standard,1401 MICHIGAN AVENUE NE,401300.77,141569.11,38.94201247,-76.98499564,WASHINGTON,DC,20017,286131,5,,,{F7E4DF97-2FC7-2C98-E053-792F520A0845},,,,
-77.0233326244247,38.9706068350239,10751501,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/27 16:37:47+00,2023/03/29 17:15:05+00,2023/04/13 16:37:47+00,2023/03/27 16:37:47+00,,,,Closed,,23-00145723,Standard,6600  - 6699 BLOCK OF 7TH PLACE NW,397978.24,144742.670007,38.97059903,-77.02333033,WASHINGTON,DC,20012,809614,4,,,{F7E58079-3E37-55A6-E053-792F520A8063},,,,
-77.0322402757157,38.9106462432276,10751613,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/27 15:23:14+00,2023/03/28 15:21:30+00,2023/04/13 15:23:14+00,2023/03/27 15:23:14+00,,,,Closed,,23-00145416,Standard,1526 14TH STREET NW,397203.97,138086.75,38.91063879,-77.03223798,WASHINGTON,DC,20005,300666,2,,,{F7E47441-E290-44CC-E053-782F520A1C2D},,,,
-76.9670226689012,38.9303899496388,10751637,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/27 15:33:50+00,2023/04/10 15:51:05+00,2023/04/13 15:33:50+00,2023/03/27 15:33:50+00,,,,Closed,,23-00145467,Standard,3118 CENTRAL AVENUE NE,402859.56,140278.49,38.93038249,-76.96702039,WASHINGTON,DC,20018,40103,5,,,{F7E4A9E6-64AA-68B5-E053-782F520AADCE},,,,
-77.0033251689847,38.8307619411205,10751648,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/27 15:39:21+00,,2023/04/13 15:39:21+00,2023/03/27 15:39:21+00,,,,Open,,23-00145490,Standard,201 ATLANTIC STREET SE,399711.48,129218.51,38.8307545,-77.00332289,WASHINGTON,DC,20032,52908,8,,,{F7E4A9E6-64B5-68B5-E053-782F520AADCE},,,,
